"합계","자치구","사고유형","소계","사고통계","year","case"
"합계","서대문구","차대차","소계","발생건수 (건)","2019",736
"합계","서대문구","차대차","소계","발생건수 (건)","2020",686
"합계","서대문구","차대차","소계","발생건수 (건)","2021",665
"합계","서대문구","차대차","소계","사망자수 (명)","2007",2
"합계","서대문구","차대차","소계","사망자수 (명)","2008",3
"합계","서대문구","차대차","소계","사망자수 (명)","2009",13
"합계","서대문구","차대차","소계","사망자수 (명)","2010",3
"합계","서대문구","차대차","소계","사망자수 (명)","2011",2
"합계","서대문구","차대차","소계","사망자수 (명)","2012",7
"합계","서대문구","차대차","소계","사망자수 (명)","2013",1
"합계","서대문구","차대차","소계","사망자수 (명)","2014",6
"합계","서대문구","차대차","소계","사망자수 (명)","2015",3
"합계","서대문구","차대차","소계","사망자수 (명)","2016",3
"합계","서대문구","차대차","소계","사망자수 (명)","2017",3
"합계","서대문구","차대차","소계","사망자수 (명)","2018",1
"합계","서대문구","차대차","소계","사망자수 (명)","2019",4
"합계","서대문구","차대차","소계","사망자수 (명)","2020",0
"합계","서대문구","차대차","소계","사망자수 (명)","2021",4
"합계","서대문구","차대차","소계","부상자수 (명)","2007",1196
"합계","서대문구","차대차","소계","부상자수 (명)","2008",1166
"합계","서대문구","차대차","소계","부상자수 (명)","2009",1415
"합계","서대문구","차대차","소계","부상자수 (명)","2010",1314
"합계","서대문구","차대차","소계","부상자수 (명)","2011",1094
"합계","서대문구","차대차","소계","부상자수 (명)","2012",1274
"합계","서대문구","차대차","소계","부상자수 (명)","2013",1178
"합계","서대문구","차대차","소계","부상자수 (명)","2014",1158
"합계","서대문구","차대차","소계","부상자수 (명)","2015",1052
"합계","서대문구","차대차","소계","부상자수 (명)","2016",1182
"합계","서대문구","차대차","소계","부상자수 (명)","2017",1044
"합계","서대문구","차대차","소계","부상자수 (명)","2018",998
"합계","서대문구","차대차","소계","부상자수 (명)","2019",1220
"합계","서대문구","차대차","소계","부상자수 (명)","2020",1002
"합계","서대문구","차대차","소계","부상자수 (명)","2021",921
"합계","서대문구","차량단독","소계","발생건수 (건)","2007",21
"합계","서대문구","차량단독","소계","발생건수 (건)","2008",37
"합계","서대문구","차량단독","소계","발생건수 (건)","2009",38
"합계","서대문구","차량단독","소계","발생건수 (건)","2010",40
"합계","서대문구","차량단독","소계","발생건수 (건)","2011",41
"합계","서대문구","차량단독","소계","발생건수 (건)","2012",38
"합계","서대문구","차량단독","소계","발생건수 (건)","2013",56
"합계","서대문구","차량단독","소계","발생건수 (건)","2014",53
"합계","서대문구","차량단독","소계","발생건수 (건)","2015",57
"합계","서대문구","차량단독","소계","발생건수 (건)","2016",54
"합계","서대문구","차량단독","소계","발생건수 (건)","2017",48
"합계","서대문구","차량단독","소계","발생건수 (건)","2018",49
"합계","서대문구","차량단독","소계","발생건수 (건)","2019",51
"합계","서대문구","차량단독","소계","발생건수 (건)","2020",35
"합계","서대문구","차량단독","소계","발생건수 (건)","2021",49
"합계","서대문구","차량단독","소계","사망자수 (명)","2007",1
"합계","서대문구","차량단독","소계","사망자수 (명)","2008",1
"합계","서대문구","차량단독","소계","사망자수 (명)","2009",0
"합계","서대문구","차량단독","소계","사망자수 (명)","2010",2
"합계","서대문구","차량단독","소계","사망자수 (명)","2011",2
"합계","서대문구","차량단독","소계","사망자수 (명)","2012",2
"합계","서대문구","차량단독","소계","사망자수 (명)","2013",3
"합계","서대문구","차량단독","소계","사망자수 (명)","2014",1
"합계","서대문구","차량단독","소계","사망자수 (명)","2015",2
"합계","서대문구","차량단독","소계","사망자수 (명)","2016",0
"합계","서대문구","차량단독","소계","사망자수 (명)","2017",0
"합계","서대문구","차량단독","소계","사망자수 (명)","2018",0
"합계","서대문구","차량단독","소계","사망자수 (명)","2019",2
"합계","서대문구","차량단독","소계","사망자수 (명)","2020",0
"합계","서대문구","차량단독","소계","사망자수 (명)","2021",2
"합계","서대문구","차량단독","소계","부상자수 (명)","2007",22
"합계","서대문구","차량단독","소계","부상자수 (명)","2008",37
"합계","서대문구","차량단독","소계","부상자수 (명)","2009",41
"합계","서대문구","차량단독","소계","부상자수 (명)","2010",50
"합계","서대문구","차량단독","소계","부상자수 (명)","2011",44
"합계","서대문구","차량단독","소계","부상자수 (명)","2012",46
"합계","서대문구","차량단독","소계","부상자수 (명)","2013",67
"합계","서대문구","차량단독","소계","부상자수 (명)","2014",60
"합계","서대문구","차량단독","소계","부상자수 (명)","2015",63
"합계","서대문구","차량단독","소계","부상자수 (명)","2016",62
"합계","서대문구","차량단독","소계","부상자수 (명)","2017",52
"합계","서대문구","차량단독","소계","부상자수 (명)","2018",61
"합계","서대문구","차량단독","소계","부상자수 (명)","2019",55
"합계","서대문구","차량단독","소계","부상자수 (명)","2020",38
"합계","서대문구","차량단독","소계","부상자수 (명)","2021",53
"합계","마포구","합계","소계","발생건수 (건)","2007",1439
"합계","마포구","합계","소계","발생건수 (건)","2008",1673
"합계","마포구","합계","소계","발생건수 (건)","2009",1658
"합계","마포구","합계","소계","발생건수 (건)","2010",1726
"합계","마포구","합계","소계","발생건수 (건)","2011",1623
"합계","마포구","합계","소계","발생건수 (건)","2012",1561
"합계","마포구","합계","소계","발생건수 (건)","2013",1747
"합계","마포구","합계","소계","발생건수 (건)","2014",1759
"합계","마포구","합계","소계","발생건수 (건)","2015",1802
"합계","마포구","합계","소계","발생건수 (건)","2016",1768
"합계","마포구","합계","소계","발생건수 (건)","2017",1859
"합계","마포구","합계","소계","발생건수 (건)","2018",1671
"합계","마포구","합계","소계","발생건수 (건)","2019",1494
"합계","마포구","합계","소계","발생건수 (건)","2020",1272
"합계","마포구","합계","소계","발생건수 (건)","2021",1102
"합계","마포구","합계","소계","사망자수 (명)","2007",24
"합계","마포구","합계","소계","사망자수 (명)","2008",12
"합계","마포구","합계","소계","사망자수 (명)","2009",29
"합계","마포구","합계","소계","사망자수 (명)","2010",22
"합계","마포구","합계","소계","사망자수 (명)","2011",23
"합계","마포구","합계","소계","사망자수 (명)","2012",23
"합계","마포구","합계","소계","사망자수 (명)","2013",23
"합계","마포구","합계","소계","사망자수 (명)","2014",20
"합계","마포구","합계","소계","사망자수 (명)","2015",17
"합계","마포구","합계","소계","사망자수 (명)","2016",15
"합계","마포구","합계","소계","사망자수 (명)","2017",8
"합계","마포구","합계","소계","사망자수 (명)","2018",11
"합계","마포구","합계","소계","사망자수 (명)","2019",7
"합계","마포구","합계","소계","사망자수 (명)","2020",13
"합계","마포구","합계","소계","사망자수 (명)","2021",14
"합계","마포구","합계","소계","부상자수 (명)","2007",2241
"합계","마포구","합계","소계","부상자수 (명)","2008",2544
"합계","마포구","합계","소계","부상자수 (명)","2009",2526
"합계","마포구","합계","소계","부상자수 (명)","2010",2697
"합계","마포구","합계","소계","부상자수 (명)","2011",2530
"합계","마포구","합계","소계","부상자수 (명)","2012",2363
"합계","마포구","합계","소계","부상자수 (명)","2013",2732
"합계","마포구","합계","소계","부상자수 (명)","2014",2633
"합계","마포구","합계","소계","부상자수 (명)","2015",2730
"합계","마포구","합계","소계","부상자수 (명)","2016",2605
"합계","마포구","합계","소계","부상자수 (명)","2017",2793
"합계","마포구","합계","소계","부상자수 (명)","2018",2429
"합계","마포구","합계","소계","부상자수 (명)","2019",2123
"합계","마포구","합계","소계","부상자수 (명)","2020",1754
"합계","마포구","합계","소계","부상자수 (명)","2021",1573
"합계","마포구","차대사람","소계","발생건수 (건)","2007",304
"합계","마포구","차대사람","소계","발생건수 (건)","2008",367
"합계","마포구","차대사람","소계","발생건수 (건)","2009",400
"합계","마포구","차대사람","소계","발생건수 (건)","2010",401
"합계","마포구","차대사람","소계","발생건수 (건)","2011",389
"합계","마포구","차대사람","소계","발생건수 (건)","2012",376
"합계","마포구","차대사람","소계","발생건수 (건)","2013",434
